model,fold,mae,rmse,r2,best_params,spearman,best_params_full_data
ElasticNet,31,1.2509658329731903,1.3948243943114063,0.34170668229989454,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,32,1.0682899216266197,1.2475155566161842,-0.09756411166206358,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.01}",,
ElasticNet,33,1.7433049301744983,2.1435069259049833,-0.1099124720904181,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,34,1.8740465083329052,2.347623821402638,-0.046305874895861354,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 0.1}",,
ElasticNet,35,1.5546680224609892,1.9204483554939653,-2.178857824873897,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.1}",,
ElasticNet,36,1.7119859800683344,2.2845622656817053,0.06603694758903256,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 0.01}",,
ElasticNet,37,1.4468387516323475,1.627646814035768,0.057256879011966966,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,38,0.7677737853887708,0.9947981333041315,0.4532383649657188,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.01}",,
ElasticNet,39,0.942937813377985,1.1453739515201609,-0.5914528511086061,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,40,1.7775139537681384,2.0128773327202816,-1.2615425470421213,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,41,1.4517387316396315,1.8849144172459016,-0.3610991603802969,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,42,0.6184118132285336,0.8046556460578942,0.5372736672833592,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 0.1}",,
ElasticNet,43,2.7320000000000007,2.9995207502636694,-0.013397498908634287,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,44,1.1392492210993004,1.3915497046654062,0.08501358557872529,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,45,1.816904381661092,2.0497906462907487,-4.841715486773226,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.1}",,
ElasticNet,46,1.9639081615268037,2.256429514920118,0.16233646498660803,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.1}",,
ElasticNet,47,1.332545663639237,1.6669766849325964,-0.08291779710929736,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,48,1.7076793627299776,1.90151901387897,-2.5202342297367823,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,49,1.8213248731688452,1.9596526419893725,-1.3257118543766393,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,50,2.4672200774624806,3.43413093719923,-20.48366553441018,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__l1_ratio': 0.3, 'model__alpha': 0.1}",,
ElasticNet,51,1.3306070784789046,1.4520266649963263,-0.24830059415324723,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,52,1.85078172543825,2.56341652382888,-0.13952216322964262,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,53,1.4017769252705412,1.5836774961572626,0.26091731431854004,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,54,2.203200167773749,2.445466775797629,-1.697727958499955,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.01}",,
ElasticNet,55,1.3989018606797217,1.6523542341881752,-0.7105607727279191,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.01}",,
ElasticNet,56,1.805113675017511,2.315471797333361,-0.08518679301845844,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 0.1}",,
ElasticNet,57,1.3837168361584682,1.5333926343004436,-1.4156078901258944,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,58,1.4604817765247355,1.6760840581859175,-0.11647090723052522,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,59,1.4469871736845512,1.5154486009126662,0.024451927702153875,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,60,1.287549726161246,1.6143759299096314,0.3759193424100321,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 0.01}",,
ElasticNet,61,0.9509067238425528,1.0447481718194958,0.20185370567545302,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.01}",,
ElasticNet,62,1.8143253126832355,2.0883534918177373,-1.132198371790893,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.1}",,
ElasticNet,63,1.9061396912096151,1.9855042292189402,-0.49508128228121584,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,64,1.694626792535295,2.0631995066677997,-0.5763897049122642,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,65,2.1538333333333335,2.646130436501997,-0.022182304996728908,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,66,1.4132195427408305,1.5171467980931745,-0.23694062569379315,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,67,1.872257142857143,2.5645161025035508,-0.07009910561196997,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,68,1.805199096848191,1.917916739304365,0.1411857868487263,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,69,1.1515731771578488,1.4135658858125886,0.3148997678048885,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 0.1}",,
ElasticNet,70,1.2338880655937776,1.7229813566088765,-1.5775933640285835,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.1}",,
ElasticNet,71,1.642272422150625,1.761135053367358,0.0395242010492739,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,72,2.0559346940290313,2.4827654619253416,0.10099019746927707,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,73,1.1954462340280718,1.3029479011062723,-0.22314961986164783,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,74,1.4838250056780602,1.8521313774090231,0.019810012502272212,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,75,1.3842513944658563,2.0128191163263325,-2.627672246231694,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.1}",,
ElasticNet,76,2.088144192634256,2.463542372744029,-3.1851147102599278,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,77,2.127063476035976,2.6179897128240697,-1.6603722149153088,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 0.1}",,
ElasticNet,78,1.5736845841145373,1.6693075517670477,-0.28089476617484177,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,79,1.608271046219608,1.8953643083540495,0.08592481692030318,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,80,1.9151578208955666,2.3597974241706874,-4.017517025529043,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__l1_ratio': 0.8, 'model__alpha': 0.1}",,
ElasticNet,81,1.596158136576088,1.9630087856143166,0.04855063228499212,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,82,1.10944976973882,1.2430194269673456,0.1931528391356757,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,83,1.9820456706796834,2.4171585787265717,0.16216957840955604,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,84,1.7427223904535998,2.0126954712035916,-3.8863098491548635,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.1}",,
ElasticNet,85,1.7945948584244924,1.8612584984473275,-0.6368609034037727,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,86,1.3057073089138416,1.4346099819785452,-0.5961325857267672,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,87,1.6138054710502219,1.7409736444996173,-0.09651448415345087,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.1}",,
ElasticNet,88,1.9898925303994925,2.4908091686738656,0.12220475172632306,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,89,1.0049495547096148,1.1802527147265178,0.4229037220077405,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 0.1}",,
ElasticNet,90,0.8984317575119651,1.139094199208393,0.5301620553641448,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.8, 'model__alpha': 0.1}",,
ElasticNet,91,1.6799418541154274,2.066714557300657,-0.002293539767604491,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,92,1.6197453925572027,1.8325866250619505,-0.1989438966538084,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,93,1.4139963183535802,1.4634058145659992,-0.23678761881793786,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,94,1.1638788545408374,1.47215030738165,0.022579667825075256,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.01}",,
ElasticNet,95,1.845115814762262,2.1957838659985573,0.018074895556019044,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.1}",,
ElasticNet,96,2.0125156047246766,2.4982385239482916,-0.045155642664278295,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 0.01}",,
ElasticNet,97,1.8242549290168384,2.056188510048914,-0.07309359345027189,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__l1_ratio': 0.3, 'model__alpha': 1.0}",,
ElasticNet,98,1.0397655251487665,1.1569461087168027,0.0016503620956597187,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,99,1.8636980039736928,1.9752278260201805,-6.592156688034528,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 1.0}",,
ElasticNet,100,1.284374562796041,1.6614821125840682,-0.3033400836745006,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.8, 'model__alpha': 0.1}",,
ElasticNet,OOF_SUMMARY,1.6245131964906754,1.946849865980238,-0.08097159506772811,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.01}",0.11111133784603858,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__l1_ratio': 0.3, 'model__alpha': 0.01}"
